x,y
46.145153,69.68702
-24.513788,94.367165
61.067703,-64.35484
0.8842509,95.69685
12.743433,90.05324
-35.976765,-54.863876
20.500854,75.96933
41.506954,-53.204063
-10.720417,19.205292
-6.8367147,65.17744
-7.8414345,36.14588
-69.82028,39.050907
-64.70956,-53.349983
-30.031588,-13.713773
-50.855953,-2.9075046
44.732258,-84.31366
-30.060331,-13.931317
-64.98184,10.426507
-3.3736265,-21.502869
33.03672,-41.419273
48.742012,31.903873
-56.071404,-29.698072
-44.897392,31.480696
-36.049084,-68.10656
-65.70813,39.23377
11.897193,39.782364
6.060006,-81.43299
21.850044,75.34804
-66.1978,38.460167
-31.6301,-3.4631083
-65.90168,39.54258
-69.97073,-29.939066
-20.448875,-10.654233
44.361034,55.30691
3.1892521,21.644558
-7.9249425,67.06338
21.101713,14.529132
-10.471241,-52.15429
-69.81491,39.04599
72.91282,-6.3243375
-31.789457,-84.84972
-10.077514,-43.774517
27.55132,36.465767
-17.005434,-60.2564
83.78683,8.354042
-69.80276,39.04635
-45.674393,-56.812447
-14.217598,0.0496945
-62.42283,16.633295
-35.76031,-67.88662
-67.98052,2.7769454
98.18445,-0.009381992
-23.42458,-14.008906
1.4130118,-33.024
83.67055,7.7540216
-82.182846,-51.331932
40.845623,79.51457
-29.361378,95.02981
8.6221285,-40.33689
-57.70985,25.153673
32.142864,-2.1620078
-38.81469,-89.170395
-49.345676,-45.066143
-21.400217,-20.531837
31.175867,29.632095
42.96016,58.79107
-15.233113,-1.8301072
65.46703,-47.161095
-14.101008,-26.705357
78.634094,-33.657944
-78.72143,-20.52966
62.99425,54.628384
-2.1780927,-33.444294
14.329828,-93.2989
15.070149,36.35654
-37.38803,43.12282
-10.358258,-6.5802875
-11.668686,8.725736
44.85347,-9.096663
63.712204,26.783365
-18.34659,28.127405
-18.402437,-60.378647
8.066764,15.039462
62.19516,-25.389757
-27.524082,31.946836
-57.086433,-21.230152
47.664,34.39412
49.005814,74.60136
-5.886633,71.49181
-43.23927,-41.708652
-18.300512,28.792603
9.747682,-37.699615
-39.93114,28.847908
63.227734,5.978283
-1.4888024,-46.53532
-78.649,36.161964
-33.096024,-47.681934
-61.596268,-23.39979
-74.524086,-44.315487
-17.441349,26.231018
-52.29308,-35.831707
11.557555,-0.45848486
4.8097672,-20.914133
-66.28504,-7.787775
72.02035,69.48218
36.040916,7.0102773
84.858986,9.595682
-85.314026,-23.619585
-6.583182,43.44184
58.937187,48.785442
-17.20735,67.86944
30.429646,-37.347454
16.041367,-41.46834
-39.63566,-72.54234
-69.031685,-24.08743
-25.346014,-22.736479
-9.654722,-82.80365
-69.45663,29.49643
61.14752,-64.239426
3.5707948,-5.693581
-16.844488,51.549877
5.8420167,-46.466724
-1.3382658,-46.900112
77.32208,30.95363
-7.3780417,69.145164
1.2937614,53.006615
-39.58133,29.3696
-2.376754,56.45662
-13.713925,5.61675
83.72534,8.234347
-29.170176,17.874386
7.788314,-16.876581
-26.697514,-68.54732
55.514656,-37.435486
-52.906605,2.1558194
-43.66555,-18.28234
2.760992,96.23464
41.970165,-84.98379
-11.532982,-59.535404
26.157726,31.264452
84.58162,10.267642
-7.0519085,-29.434052
52.9919,25.582243
5.574374,34.750797
65.68448,30.065876
3.576836,-5.692251
-16.19738,-62.391132
-17.387722,-54.024982
49.232903,-13.820039
-36.078953,31.415098
67.19365,-27.340866
-6.956038,-72.7105
49.22327,5.008662
14.356844,50.30528
-50.118725,-42.29179
9.059283,-41.135853
-86.94359,-10.149356
-39.73182,-12.210934
-67.8371,19.786575
-50.06351,68.82099
-6.536959,6.5398974
-51.33485,25.878521
-10.231852,4.305486
5.7082725,81.55558
-16.18687,66.53923
33.276356,-77.5425
-15.846698,-62.46047
58.064415,-31.347656
-84.650635,31.95951
-70.76728,-15.966552
81.29609,2.3982654
-78.32848,-20.220287
43.078884,-34.594784
-36.746933,21.35905
-51.775883,17.5362
50.44497,-4.819546
2.7267048,91.07495
-30.52594,22.859896
-33.05823,87.92586
-14.481108,68.21718
-21.757536,-7.667948
54.369553,27.307178
-63.51353,24.142612
-75.97091,44.620956
-29.834978,-21.628
55.512737,-5.824537
-12.101584,7.940651
30.532671,-36.801205
-40.497025,-7.7620664
31.633368,-67.379196
-56.165962,9.277525
-6.7752056,-83.47842
-6.1624084,71.67292
-42.21544,39.59913
-5.510198,33.885975
-0.40111426,-65.16421
43.89428,39.54684
35.32203,-65.08327
17.808395,-11.160645
-23.32998,81.13283
43.641506,5.770735
-72.92055,-60.497967
-10.800834,29.458607
-17.468008,-57.39622
-17.447023,26.175026
33.178493,66.246
-66.89114,-11.486993
-32.89798,-71.88457
-8.302715,33.45234
-40.280552,8.785027
-56.310783,36.11651
27.494356,32.768764
13.998905,9.288765
-56.051662,53.67336
40.933346,48.87824
-34.87488,18.584778
9.120385,-57.940063
-24.553904,80.7727
17.377954,69.057465
-54.675526,14.613415
18.864449,70.36216
37.95931,30.152094
33.378273,-11.315402
54.597313,-23.9777
-50.722675,-82.45037
54.954742,64.96217
-29.360447,0.9359474
-60.933968,-4.247087
-55.52555,-6.3573246
2.4361172,92.65476
-4.3318806,33.79509
11.735626,0.31549498
10.516076,-50.954605
45.26759,47.00777
8.993394,-21.986197
-23.808994,-20.375893
-94.06318,8.630992
-73.53987,-10.39593
-86.78357,34.09627
82.370224,-11.1921
37.32319,-51.414085
-33.165077,-49.25063
46.77056,-61.665596
59.079018,-11.660764
32.56723,19.263308
-56.93579,-52.280895
-38.161953,-15.235789
-6.426141,71.01123
65.40743,50.57672
-14.75839,-24.963156
52.911247,-8.899927
-20.646261,-19.834637
-86.388664,-7.6427426
-23.357004,-53.561543
-0.67218363,-8.25209
9.240752,1.0356212
-36.034233,-37.81505
-14.164412,-34.271206
-38.66084,-2.2383332
30.312693,35.165325
-53.122845,3.0790043
-14.620933,-60.662445
-49.418476,51.48086
-23.207615,-6.7494793
77.14301,-37.565166
-28.49237,-51.534138
5.1898174,94.16359
10.431524,-34.885067
77.79837,7.915794
-18.743895,68.49004
-43.36833,8.325487
25.2667,16.287308
-26.044275,-26.766167
7.180474,-90.0109
-62.223866,36.615746
39.664047,31.711487
-75.57436,-43.70761
45.88062,-8.009267
-18.199867,1.5266924
-2.5645905,-45.40526
68.78899,32.34285
58.131413,46.7253
-38.42491,23.231289
-45.07817,5.5525765
43.600903,-81.23463
-17.504028,67.784065
14.527008,30.581564
31.809002,-82.35826
-4.0220113,23.56897
-52.642036,-23.534147
20.491495,1.5309346
-3.5370536,1.3938658
-64.95661,-45.555077
-17.259546,-56.841423
33.619236,56.016155
65.74717,29.568132
-0.06725362,-7.298146
10.764857,12.103818
40.725773,0.8477101
7.7228384,-67.10784
16.133738,-89.12209
-69.44023,-29.223627
63.570007,45.319782
-20.658978,3.3187835
-31.504763,-3.7084029
-39.71191,-23.25416
-14.294218,-54.76333
26.883554,-25.4787
3.013099,-93.826645
1.8855796,10.744027
-20.394966,-10.686431
61.94406,-53.25122
-38.408695,23.361301
56.24499,65.07542
23.127737,-27.386164
10.553051,-16.431612
-8.6047535,-10.593248
65.1524,52.46559
8.386483,20.979774
58.303047,-49.79397
-31.540592,37.183983
-58.884697,53.81644
-0.40216175,-18.907238
-0.721512,-13.044046
83.38096,-23.415487
25.972507,24.367071
8.952706,-40.94205
72.84342,-4.9208694
-60.54241,43.22554
12.803261,75.24729
-33.476078,22.163084
-45.39002,-57.899723
20.076345,66.26207
-38.75987,-86.71665
-51.77014,17.536337
79.7975,1.8988221
12.940987,-95.021996
4.065281,-38.80332
35.31476,-65.42254
38.193787,88.69462
-23.270628,59.70128
-18.48385,-60.83955
-53.546577,15.063508
-71.86586,-52.474964
-24.716913,53.641327
-48.764294,-19.533413
-70.0333,-2.1023357
23.124958,-27.18713
65.33458,50.653496
-69.68165,-55.143784
7.9295316,68.540955
26.15811,-34.405987
67.97465,-41.026512
57.579723,-8.351626
-54.984444,21.834757
-66.8426,-54.55748
-0.49205035,-8.099563
-5.9090114,-81.16216
59.64398,49.8128
-18.960629,5.84993
-19.433798,-42.197254
-31.089495,82.73136
-34.39949,-10.884909
-24.559357,-82.4737
18.815662,-48.810307
-29.613272,-55.670273
-31.887478,50.09655
-53.622284,-16.832062
0.8670934,34.78403
39.588432,-16.331688
-50.63493,56.656227
9.080097,-66.35255
-29.761074,-41.189575
41.25016,48.820793
-2.5330715,-29.99776
-23.41058,-14.031822
-60.205627,48.272278
13.890421,-92.59069
12.164979,-85.758804
46.39598,53.168316
76.7558,30.897305
3.8314393,-35.72984
-69.6637,-65.221085
-30.302202,-56.215378
44.428715,-3.873989
-29.643059,-21.758911
40.444324,-1.067781
18.452988,-10.327811
-26.304033,19.125885
45.51056,-81.99962
0.68339515,42.874073
-69.504036,-5.9055376
60.34709,-38.034145
7.7822843,-3.8756156
-33.72194,14.041621
-21.327047,87.220375
-18.699507,-43.47525
11.789895,39.171597
41.051815,-30.729996
16.63646,24.767138
-34.554947,-64.94159
-35.411655,-33.785748
-32.465584,-48.096233
64.499916,-24.746086
-82.48929,-51.204426
13.629872,-30.638498
-54.177437,-7.4365444
21.465078,20.514505
15.736287,11.694865
-27.945957,-50.404186
-66.534325,19.533295
-46.27821,28.284542
19.562408,-14.739222
-31.98724,-3.1583283
49.60917,35.85769
-54.90542,48.195942
74.625465,-10.078281
-17.858807,-54.727463
-55.68356,-21.38979
-2.2852519,38.39509
-52.446053,37.319824
-34.957005,-41.2588
13.920141,-40.64404
-84.62349,17.87229
6.086876,-81.55917
18.837517,69.96569
-61.658455,30.778994
-13.4090605,103.6673
-23.926235,-10.157307
-15.0910425,56.13782
9.262557,1.0477971
41.933887,-85.01264
45.64627,-7.7436304
21.271017,-39.324078
2.0091746,-24.276552
-30.166117,-12.547813
-35.427773,-66.97067
5.313608,-58.26219
-76.53628,-26.284716
-17.959631,65.11124
-2.2852519,38.39509
-30.290089,-39.990887
-21.58981,60.745205
-50.47464,-81.895546
-1.302471,-76.260445
-19.913338,-2.416852
-29.56446,-46.31436
-52.23574,25.07452
-34.929665,72.29903
-43.21908,-61.198227
-12.18325,-47.11207
-9.8722515,-55.523254
66.80114,8.229278
12.140498,-85.85606
-80.28236,-34.160465
1.7060088,-27.81605
-23.057545,-53.664734
-69.33898,-64.6836
88.00625,3.0420187
29.87283,-75.37433
21.564331,20.642248
-29.430252,86.36491
14.549584,-87.82115
3.8443723,22.650898
-10.067666,6.9437184
-35.891357,-5.6835136
-74.99095,-44.13399
-62.37358,-24.215185
-34.83472,-6.5804973
-31.8549,21.674269
-96.13061,-0.364804
1.5209284,-41.74555
-7.996701,-16.238678
-48.37684,-81.82951
17.992228,12.178349
40.83666,79.49508
-31.286917,-42.35583
-22.791424,-10.510742
-78.69072,36.167618
9.161837,-85.13875
5.1001544,-59.881393
51.97319,60.119576
-23.609327,-19.38974
46.541515,26.019398
-18.136616,-32.21046
-67.030754,-54.55507
-19.8528,-42.44005
77.980484,14.010014
13.865934,-77.20306
24.374815,-68.6337
-34.92835,72.299126
-58.69673,53.590996
1.8275186,52.306213
42.9934,-22.74856
16.415121,-44.331966
-40.623123,-16.427887
-12.78521,47.208595
22.95776,49.585033
-34.669765,-30.008223
-39.936565,-47.472294
-4.513546,33.80874
-52.6445,-79.27513
-97.19012,11.375641
7.250705,-52.424885
66.8118,-30.364399
-65.97916,10.33601
18.543764,-47.447357
78.123634,17.734709
4.315123,61.96932
-38.32655,-14.057592
-45.482773,35.157757
51.597744,71.61674
-11.687967,-62.40549
-4.9548373,26.13568
66.654076,6.956607
47.02227,39.76824
9.086703,-87.77962
-39.48905,-22.62299
-26.426132,45.552227
69.61484,-19.9636
-10.565627,-52.22224
-43.517624,24.939085
-55.116215,-75.27535
-40.50782,-39.299927
60.83848,-19.110025
-93.973434,2.7176058
9.247306,-55.705643
-39.711205,-47.437153
-66.36337,-29.940943
-10.199748,39.04555
-21.422821,-20.321217
51.10289,55.38693
-87.50879,-17.903168
-43.246704,24.818708
-75.71765,32.938198
23.6724,-76.93214
3.081389,48.378036
73.968864,24.74625
51.574352,71.60189
-19.005756,-54.528465
19.57166,19.236904
67.78875,73.923004
-38.688553,-17.055634
-2.3987083,-26.482151
-84.52511,0.7666508
-79.23581,-9.776835
39.460884,4.554915
-65.605576,1.6880339
-0.546284,61.10392
-51.427357,30.88305
-44.083427,-56.242756
0.24036618,90.952705
-54.688457,-43.08744
-44.13544,12.284921
11.953699,8.776722
-3.8040445,-1.7949289
-71.92039,-52.268135
-29.852768,36.409958
-38.000267,42.772804
3.564974,-12.575401
-4.903997,-80.92058
-47.92404,-57.21299
11.332286,-50.830776
-62.02411,41.523266
-72.65007,-32.23847
56.799446,34.227497
1.4752452,-32.89354
-32.625374,-23.623037
16.157713,-14.052179
-51.595505,-29.305796
4.0807204,-42.985428
5.183861,94.16906
-82.33343,32.656178
44.8952,3.819674
35.277306,58.310173
-50.71808,-0.040670495
-13.233043,16.036444
84.454254,5.819075
1.9698853,52.057438
52.086243,-30.358746
-69.587616,-29.532484
55.789696,-53.06836
-54.985405,-20.843472
5.4540243,-62.299217
-16.922415,79.34199
34.312725,1.3704119
-34.944157,-91.09765
-24.033686,45.003292
-69.02484,29.608528
31.60111,-5.5951495
-49.97836,15.799777
-45.38027,-40.50094
10.705126,-91.27403
11.849706,-36.338226
-13.887133,-27.48495
-1.7931408,-47.092056
-26.449795,0.5405303
-56.65898,3.6884794
-30.155182,-53.515984
24.396114,18.387222
-20.299826,-73.91197
38.57371,28.826315
44.71163,-3.3472292
-99.88344,3.0470734
-59.484573,-6.6111016
-65.12768,47.45996
-32.91489,7.376496
-59.338123,43.698597
-39.38394,-3.389966
-7.3911324,-82.919655
-28.55435,49.394737
-46.979626,9.498528
47.84037,-24.253452
40.83449,79.49368
-47.008617,-55.374737
55.21748,70.548645
-11.84263,-13.773672
-8.291423,43.143208
-42.818527,-18.25662
16.719217,18.366848
-0.28054577,-19.10835
48.589977,55.75945
-12.784664,15.235585
8.041514,68.46367
-68.29652,68.050896
64.53902,-17.993553
48.106255,16.637392
45.62812,9.852838
13.544261,26.164171
72.749535,-23.643705
86.789024,9.230165
2.7554343,-92.53253
-35.72353,-5.8732395
-82.14445,-22.975716
-27.57881,54.827385
59.35747,-15.177734
-49.980198,67.808975
33.555225,-27.0592
-38.164345,-13.696389
15.156318,7.7925916
31.885534,62.981213
0.62511575,18.281178
-13.923418,-41.385628
-43.356613,-14.696677
12.833999,75.241066
-79.194534,4.954123
-76.61798,50.634563
-36.960884,33.99979
-69.95892,-1.96514
-20.298687,-17.227757
-11.799239,-16.756058
-28.796324,-56.21592
-4.4665504,37.366974
7.6398153,68.78488
61.539074,18.081764
-49.89995,20.013744
-7.535435,24.32015
-3.813823,6.088928
24.041044,-2.1766264
61.589012,-40.361057
-7.431354,-26.095913
-32.323486,78.41908
-29.1501,26.440464
26.463232,4.8138366
28.881487,40.16354
66.06787,13.686453
-78.96434,-18.309479
-54.391808,-52.28249
8.889054,-87.69637
-19.835367,12.82661
-38.41333,97.52681
-33.376656,-67.82554
27.547743,29.0749
-39.730804,44.06749
12.600982,-12.406223
-24.261457,85.28137
17.145287,-55.71387
-63.057995,-34.31517
86.89298,8.8418255
3.9763658,16.524601
73.51242,38.59324
50.787468,17.902
32.245956,14.146298
47.920006,16.577211
30.451233,12.378385
55.652218,60.003418
4.7388263,-47.437344
-72.159386,26.540466
-86.7849,35.1007
37.82942,37.568283
57.658527,50.89626
-11.181262,-18.146845
13.692457,-89.00931
-57.17756,-52.159748
-28.063725,87.36026
-60.466972,-0.6123472
51.0041,69.8209
23.0808,49.55458
-29.559698,-17.986626
59.502167,-63.14134
25.901272,-83.28017
22.770262,7.030832
-8.582328,-33.694042
57.70023,-26.21234
27.954643,-66.19735
28.04679,15.460564
-42.165226,-53.953823
-51.99656,24.972937
-51.40537,-35.291973
0.9785028,16.146418
46.23026,-79.105934
94.0915,-13.992241
72.65472,-4.673276
26.055403,45.784195
69.18952,-32.104218
-24.471485,-25.43754
17.98233,45.764782
-35.280487,-67.04409
-36.94452,33.976215
-23.842794,-33.984867
-3.7464986,1.6265411
39.689037,31.68435
-16.393671,-12.64437
-27.308065,64.91369
-69.19821,29.546103
-29.142803,26.433418
-49.71136,-57.774548
-34.033638,-44.66939
-32.748928,89.062
-35.997143,35.096497
-20.18227,87.03321
27.702267,-70.42647
-67.12628,-45.86
-6.129271,30.21722
4.334576,-27.635258
23.868574,-21.754019
-81.31659,13.493537
-12.697291,48.356575
18.877855,69.65812
36.495483,8.959602
23.694235,-76.88044
15.577297,4.295463
49.20064,-59.51448
-53.64173,44.088318
-20.435278,83.158295
27.835241,1.8896476
1.7034407,10.826156
-53.94881,-53.803825
-4.749324,-81.663994
-82.43601,-52.903446
10.227522,0.57276964
-36.914833,-94.23648
-36.789654,-58.299446
-46.940063,30.973083
-41.349678,-42.932713
-40.173923,-9.3210945
29.770035,-3.1840763
-29.252583,46.580864
17.932686,19.169592
-32.048447,-21.595356
-23.512705,-39.680244
75.84221,42.343307
22.283531,-7.926283
7.6433983,18.310621
-30.941229,17.047237
78.04153,13.9777155
20.239113,85.97103
-61.30544,-32.016415
-14.634495,-42.46299
-73.79771,-6.0853257
-75.66275,33.055553
-23.432144,-7.963263
-17.07478,42.769825
27.507313,-65.949005
60.77993,31.503824
-55.366108,23.983541
12.297778,-95.326904
-40.95934,8.099307
49.16905,-16.122677
14.01387,46.733555
-35.801937,-91.26165
-41.98833,-44.67163
-16.282202,-12.601569
0.96543306,11.137608
-39.02143,-88.95903
-84.747154,0.83936805
-100.04862,4.439743
16.078213,10.49242
87.676155,35.48622
-84.47803,-0.8267328
-51.434586,11.765692
31.545773,-66.275635
40.28795,72.9073
10.933675,26.491499
78.38296,50.467834
16.135546,-22.171225
41.663357,86.69162
-25.389505,13.566482
-34.176846,-7.7584534
-2.2522476,13.948098
38.684425,54.478016
-69.843315,-29.102024
-14.098551,0.015594855
-52.59256,-25.991133
38.09112,49.195366
49.02144,13.572718
34.083305,16.391533
78.78155,13.593263
27.573578,-66.04076
-79.53434,-12.86194
28.749693,-62.577065
38.68775,54.47689
-49.54311,-77.781235
-4.15694,3.3357882
-6.8417263,-19.76413
50.40658,17.565357
4.458725,-32.588833
-57.78196,27.788265
10.827449,-72.064514
27.372755,70.78585
-82.92578,-51.28631
56.26269,-31.067507
-6.5540524,72.12216
56.021397,-52.87051
-69.512596,-65.615364
-34.398846,-62.068855
-72.60033,-50.144463
-10.777768,18.777538
2.7689652,91.1189
29.093367,28.04729
53.881176,-24.169634
10.126339,0.57971203
-8.927073,-38.825325
62.29352,-24.458025
29.733433,-70.731804
-32.436623,5.820747
-19.407253,-40.77282
19.97281,86.693214
-38.46264,-60.45845
-35.57332,11.984818
48.81241,3.2449574
-12.209334,47.32676
0.019904992,-60.147472
-51.246124,-73.44358
5.63954,19.72763
-45.561203,-26.28689
-1.189665,-45.598507
-54.88598,59.742676
7.0539675,-24.778946
-34.250923,48.101887
-79.548805,18.309313
-78.88081,-18.529318
-2.9630384,-2.697264
-39.22056,48.73836
53.00556,-19.04667
-52.52619,-1.9212159
-51.557255,-29.28477
-58.12228,9.519723
5.1876273,79.449066
67.41071,13.126964
2.8236701,96.21877
-69.91946,-55.011547
60.236816,-24.586895
15.208457,60.552433
-3.1270754,-58.56293
-40.953392,63.89578
15.208479,60.552197
-40.966534,-53.45623
-5.398492,3.430648
-55.193954,-42.445892
16.706923,-6.5139647
19.97281,86.693214
-24.274805,0.028409183
-66.66016,25.680298
-48.374767,-28.099516
-76.89932,12.787328
43.776676,59.24587
-48.771687,59.890476
-42.66069,-82.33346
-4.687807,-47.36886
-49.697445,55.4265
33.140045,40.07609
10.444886,-68.12053
-48.364513,-82.37648
-67.484535,-14.005824
-80.20751,-34.18567
-23.746075,-41.16932
69.84,-27.827068
65.98143,-9.46917
-30.96961,16.861818
65.5538,59.556156
-30.797031,-54.783203
32.985023,39.898804
23.978107,66.37357
10.97205,-18.33993
65.86513,30.13336
-52.85958,-26.259895
-6.2296834,-0.035810243
-45.494465,-50.85736
10.552656,-86.96829
6.49802,34.19396
-21.645475,70.138176
-23.430182,10.534056
-26.072706,-64.143036
5.8125978,-1.8583488
32.27589,63.770813
-43.49061,1.4327059
-82.613304,-51.09073
31.918749,13.928381
40.257236,-20.937986
-33.184597,-90.24408
40.477875,46.374657
13.427405,-1.7001605
30.646233,1.429281
47.232807,39.5494
-25.260098,28.011803
-58.960007,21.006668
53.738976,8.859806
48.9816,-13.99098
-30.197924,36.153473
-25.793205,81.42583
75.71505,-37.215477
-55.799267,-20.043621
-0.8932715,19.132774
-29.638578,55.88141
-82.41976,-52.838734
59.71069,50.02688
-41.41197,55.890335
2.313051,-1.6937382
-38.620842,-60.15978
-33.33572,-8.909325
33.03988,-24.61341
33.80541,-27.373081
-33.3151,-90.1226
-48.917988,10.625099
-57.072193,53.276615
-21.180544,61.122307
-20.72373,82.48314
-27.40033,-52.63433
-17.10544,35.313656
-6.5288043,-83.659775
-47.06946,-27.234179
21.062328,35.048306
15.989629,33.16794
-3.363535,-39.84742
-27.780203,-92.20945
1.8687428,29.550747
64.00497,-39.20222
50.14569,14.77291
10.018751,-10.713302
50.877068,-46.827908
-94.109535,10.098372
-25.988058,47.402096
-37.19327,-74.153595
26.239605,20.021025
-30.418758,7.6778507
35.89939,13.280727
-84.41043,-40.982723
-26.923018,-68.66718
-42.593292,-89.03397
-7.7248716,55.76844
11.171753,-92.20632
16.20211,-56.122692
65.69167,61.795567
55.117874,8.024706
-48.114426,-61.691357
50.15089,-34.66753
-52.880936,34.87411
-65.84714,-53.791336
-47.329926,27.891453
-32.05089,23.882717
-46.413353,-6.727808
8.869396,-34.107338
-20.264114,32.399525
-32.888065,26.947132
-55.41564,-41.23663
92.15314,9.306089
-0.7183874,-21.899057
31.942907,23.963163
12.384733,69.945145
3.7051215,31.050062
9.864581,-4.8049874
18.50897,-47.339592
24.459343,-21.819317
74.42647,-35.717815
-20.561192,33.67371
11.473103,-30.72916
-53.61062,6.792518
25.48183,32.196423
19.875578,1.1479332
13.855872,-94.358086
-60.897907,69.41078
-69.09,-17.056864
5.7552857,9.2422905
-72.37054,19.199923
-43.290855,-25.943764
-31.174028,-78.69323
78.83146,13.562619
86.57053,-2.3052092
24.717884,4.602509
9.906895,-4.047156
44.0818,-79.5929
70.81399,-25.690342
-28.956924,-66.56734
-37.54733,2.8556137
-26.688631,78.10437
-39.187325,-81.89986
-37.80267,-36.71723
-50.587048,-73.539085
29.495724,27.368414
-17.52929,-13.46244
42.421196,-35.074203
72.54421,15.31033
12.253887,-18.042377
5.9135613,-47.418674
9.116995,28.96482
19.881422,1.7418584
92.9705,-8.470283
21.212494,-33.48365
51.12168,-27.773222
4.6953864,60.036007
15.560912,-50.619595
53.783066,-66.93409
-31.60327,-22.46132
31.911306,24.025074
34.071224,-58.37802
-30.26033,7.6631274
-67.32879,33.39699
-53.46314,-65.04731
49.207367,55.993244
43.02065,-21.817665
9.427783,0.94835854
3.8222604,3.374817
1.8322586,-15.362141
-37.47443,33.621597
35.430523,8.493313
47.56856,-20.926178
-13.131442,-56.31157
-84.19928,17.53885
-49.719555,-26.715948
-28.950022,-51.1785
31.787792,-74.21506
-16.144066,66.518425
-15.018089,-30.197712
-36.231003,-82.14669
35.46285,0.30602756
23.334463,-77.83575
6.9490614,28.471878
-56.470627,-28.88812
88.3739,34.62194
61.12232,-54.044277
11.500436,-35.660667
25.270844,90.69315
-59.72369,-7.6207833
60.550613,-38.588463
-38.35386,-11.613943
31.275442,-5.4557977
32.19262,69.890816
-55.5013,-74.36635
18.000395,-78.14827
52.20103,61.6231
39.831398,22.195517
-39.297688,-81.88942
-52.280224,-2.0663898
-55.217884,-74.52147
-9.101602,65.552734
6.3800306,6.476338
-90.43668,2.5538251
-55.052094,-74.92546
-75.25411,-6.9890823
-66.27616,-7.80178
-9.723977,71.94222
-3.6185498,-24.670034
-69.76864,44.08439
21.200655,30.346447
23.341885,-28.643518
75.555115,40.797165
4.1795425,12.85338
-3.7111342,-16.04508
17.23408,-94.61001
56.187252,-52.44044
-55.66772,-20.56956
-13.13609,-83.01146
-30.081713,7.524531
14.925206,-62.46633
50.163666,-14.288309
-64.90523,48.097538
-26.408564,0.5354555
86.091415,-27.670042
-51.736557,-4.279887
-74.77597,-44.30929
-1.5359875,61.072514
-52.285015,38.54028
-25.326965,-20.175718
-49.698536,67.72896
-45.260822,48.52263
8.785754,-57.852104
-7.601088,24.403807
-47.3632,10.159515
-29.782951,7.419937
-65.64438,-44.60421
36.208782,40.05514
43.217392,-62.359318
90.608376,9.389621
-42.959984,-54.285397
-79.09987,5.0051303
-14.140768,0.42963442
-8.126672,16.276815
25.21853,30.563171
74.38148,40.30581
-63.362835,-18.415548
39.33513,41.329643
-26.573841,-50.648563
-32.273346,14.972853
14.395702,30.506329
-42.964058,-28.989166
-30.998362,-78.673965
39.42663,-40.016487
6.117228,93.51113
13.643978,-36.34294
-63.46263,48.64455
7.624182,-1.5130825
-76.1004,13.422983
-78.02071,59.620403
23.915482,-6.9289436
14.144158,-9.004099
7.3954916,48.443428
-7.033521,41.91931
51.00224,-42.356503
-2.742874,-65.37281
-16.567635,-1.827555
-49.574306,-70.918915
-19.796167,-65.142365
4.4064703,105.40315
-35.433475,12.272261
-50.042896,-81.5582
6.9574604,-9.072881
-40.11124,-3.6467955
25.662624,-9.685298
-30.2697,-53.934334
-30.179392,-12.509017
19.36162,74.253555
-29.616787,-55.391026
3.5508113,-54.535877
46.11453,-48.228317
2.7232094,-17.26098
-29.094522,48.859
3.6338549,-54.664215
9.836063,28.376238
-11.461449,-59.566036
5.8780913,-47.575314
31.745003,-50.427376
16.691755,-5.897064
4.5168576,7.6587677
-32.28491,52.121662
8.633432,-28.047882
82.197205,-0.848718
-46.742256,-14.340656
42.518353,-62.471428
57.101383,-29.464092
-14.240212,9.174836
-41.750618,-69.941086
18.117277,5.28717
-2.3206937,15.414582
-31.24729,-78.709
72.54503,-23.71225
-60.293713,-1.0388875
34.60543,-44.744114
39.14231,-25.048
54.248924,-15.790393
32.060825,-27.710567
-56.046513,24.246235
-52.264877,59.26589
52.272366,29.924952
43.453655,5.96716
-43.772488,6.622272
12.040858,90.79195
29.97777,-47.736916
16.007284,-27.45124
76.974785,-38.408516
-35.5284,12.219567
28.94696,-72.510254
28.565304,75.888954
48.99697,74.550186
3.8448915,17.027014
-29.694885,-30.066252
-15.563523,31.651056
30.869596,-5.6260285
71.347046,-32.712746
-88.3003,-7.0624523
6.80094,21.181852
-33.666615,-13.934171
-4.3182425,-39.871204
39.410034,-40.07084
-13.502172,-27.733423
0.77949435,-15.661989
18.342405,9.737835
36.978786,44.725983
-75.869095,4.472885
60.203667,31.833965
-8.901443,-57.444164
-25.024624,-81.31748
-20.189072,-73.76386
-27.224508,11.229178
43.199753,-62.349854
72.09354,2.3543668
44.433384,-48.89552
29.292698,67.46496
0.42165527,20.291456
-38.86456,-53.13434
-1.7938302,-66.2161
10.078605,-3.681026
48.645855,84.36802
-71.903076,-52.33092
22.906824,27.993093
88.74853,2.8087773
81.700836,-8.215137
-6.0449095,13.235195
-55.782482,3.8428648
-67.81431,-52.545177
-42.053703,6.2978506
81.31154,5.1686726
-52.021503,24.149849
-9.945647,-21.172712
-38.285816,-0.32578126
87.71173,11.738443
5.1235247,81.69091
11.639438,31.166548
-33.783367,-47.03524
29.906366,-45.13937
-36.13205,-18.633617
48.025364,-24.188278
27.886002,-31.656614
59.61989,-24.391182
15.056101,1.1993413
-73.140816,16.045685
46.22962,-52.040665
79.37474,-5.468439
11.885456,-3.3943086
-19.532875,67.32337
-27.649643,91.01676
18.922997,21.259327
-28.40065,-80.78776
-38.30982,-0.45055023
